PhraseId,Sentiment
193322,1
193323,1
193324,1
193325,1
193326,1
193327,1
193328,1
193329,1
193330,1
193331,1
193332,1
193333,1
193334,1
193335,1
193336,1
193337,1
193338,1
193339,1
193340,1
193341,1
193342,1
193343,1
193344,1
193345,1
193346,1
193347,1
193348,1
193349,1
193350,1
193351,1
193352,1
193353,1
193354,1
193355,1
193356,1
193357,1
193358,1
193359,1
193360,1
193361,1
193362,1
193363,1
193364,1
193365,1
193366,1
193367,1
193368,1
193369,1
193370,1
193371,1
193372,1
193373,1
193374,1
193375,1
193376,1
193377,1
193378,1
193379,1
193380,1
193381,1
193382,1
193383,1
193384,1
193385,1
193386,1
193387,1
193388,1
193389,1
193390,1
193391,1
193392,1
193393,1
193394,1
193395,1
193396,1
193397,1
193398,1
193399,1
193400,1
193401,1
193402,1
193403,1
193404,1
193405,1
193406,1
193407,1
193408,1
193409,1
193410,1
193411,1
193412,1
193413,1
193414,1
193415,1
193416,1
193417,1
193418,1
193419,1
193420,1
193421,1
193422,1
193423,1
193424,1
193425,1
193426,1
193427,1
193428,1
193429,1
193430,1
193431,1
193432,1
193433,1
193434,1
193435,1
193436,1
193437,1
193438,1
193439,1
193440,1
193441,1
193442,1
193443,1
193444,1
193445,1
193446,1
193447,1
193448,1
193449,1
193450,1
193451,1
193452,1
193453,1
193454,1
193455,1
193456,1
193457,1
193458,1
193459,1
193460,1
193461,1
193462,1
193463,1
193464,1
193465,1
193466,1
193467,1
193468,1
193469,1
193470,1
193471,1
193472,1
193473,1
193474,1
193475,1
193476,1
193477,1
193478,1
193479,1
193480,1
193481,1
193482,1
193483,1
193484,1
193485,1
193486,1
193487,1
193488,1
193489,1
193490,1
193491,1
193492,1
193493,1
193494,1
193495,1
193496,1
193497,1
193498,1
193499,1
193500,1
193501,1
193502,1
193503,1
193504,1
193505,1
193506,1
193507,1
193508,1
193509,1
193510,1
193511,1
193512,1
193513,1
193514,1
193515,1
193516,1
193517,1
193518,1
193519,1
193520,1
193521,1
193522,1
193523,1
193524,1
193525,1
193526,1
193527,1
193528,1
193529,1
193530,1
193531,1
193532,1
193533,1
193534,1
193535,1
193536,1
193537,1
193538,1
193539,1
193540,1
193541,1
193542,1
193543,1
193544,1
193545,1
193546,1
193547,1
193548,1
193549,1
193550,1
193551,1
193552,1
193553,1
193554,1
193555,1
193556,1
193557,1
193558,1
193559,1
193560,1
193561,1
193562,1
193563,1
193564,1
193565,1
193566,1
193567,1
193568,1
193569,1
193570,1
193571,1
193572,1
193573,1
193574,1
193575,1
193576,1
193577,1
193578,1
193579,1
193580,1
193581,1
193582,1
193583,1
193584,1
193585,1
193586,1
193587,1
193588,1
193589,1
193590,1
193591,1
193592,1
193593,1
193594,1
193595,1
193596,1
193597,1
193598,1
193599,1
193600,1
193601,1
193602,1
193603,1
193604,1
193605,1
193606,1
193607,1
193608,1
193609,1
193610,1
193611,1
193612,1
193613,1
193614,1
193615,1
193616,1
193617,1
193618,1
193619,1
193620,1
193621,1
193622,1
193623,1
193624,1
193625,1
193626,1
193627,1
193628,1
193629,1
193630,1
193631,1
193632,1
193633,1
193634,1
193635,1
193636,1
193637,1
193638,1
193639,1
193640,1
193641,1
193642,1
193643,1
193644,1
193645,1
193646,1
193647,1
193648,1
193649,1
193650,1
193651,1
193652,1
193653,1
193654,1
193655,1
193656,1
193657,1
193658,1
193659,1
193660,1
193661,1
193662,1
193663,1
193664,1
193665,1
193666,1
193667,1
193668,1
193669,1
193670,1
193671,1
193672,1
193673,1
193674,1
193675,1
193676,1
193677,1
193678,1
193679,1
193680,1
193681,1
193682,1
193683,1
193684,1
193685,1
193686,1
193687,1
193688,1
193689,1
193690,1
193691,1
193692,1
193693,1
193694,1
193695,1
193696,1
193697,1
193698,1
193699,1
193700,1
193701,1
193702,1
193703,1
193704,1
193705,1
193706,1
193707,1
193708,1
193709,1
193710,1
193711,1
193712,1
193713,1
193714,1
193715,1
193716,1
193717,1
193718,1
193719,1
193720,1
193721,1
193722,1
193723,1
193724,1
193725,1
193726,1
193727,1
193728,1
193729,1
193730,1
193731,1
193732,1
193733,1
193734,1
193735,1
193736,1
193737,1
193738,1
193739,1
193740,1
193741,1
193742,1
193743,1
193744,1
193745,1
193746,1
193747,1
193748,1
193749,1
193750,1
193751,1
193752,1
193753,1
193754,1
193755,1
193756,1
193757,1
193758,1
193759,1
193760,1
193761,1
193762,1
193763,1
193764,1
193765,1
193766,1
193767,1
193768,1
193769,1
193770,1
193771,1
193772,1
193773,1
193774,1
193775,1
193776,1
193777,1
193778,1
193779,1
193780,1
193781,1
193782,1
193783,1
193784,1
193785,1
193786,1
193787,1
193788,1
193789,1
193790,1
193791,1
193792,1
193793,1
193794,1
193795,1
193796,1
193797,1
193798,1
193799,1
193800,1
193801,1
193802,1
193803,1
193804,1
193805,1
193806,1
193807,1
193808,1
193809,1
193810,1
193811,1
193812,1
193813,1
193814,1
193815,1
193816,1
193817,1
193818,1
193819,1
193820,1
193821,1
193822,1
193823,1
193824,1
193825,1
193826,1
193827,1
193828,1
193829,1
193830,1
193831,1
193832,1
193833,1
193834,1
193835,1
193836,1
193837,1
193838,1
193839,1
193840,1
193841,1
193842,1
193843,1
193844,1
193845,1
193846,1
193847,1
193848,1
193849,1
193850,1
193851,1
193852,1
193853,1
193854,1
193855,1
193856,1
193857,1
193858,1
193859,1
193860,1
193861,1
193862,1
193863,1
193864,1
193865,1
193866,1
193867,1
193868,1
193869,1
193870,1
193871,1
193872,1
193873,1
193874,1
193875,1
193876,1
193877,1
193878,1
193879,1
193880,1
193881,1
193882,1
193883,1
193884,1
193885,1
193886,1
193887,1
193888,1
193889,1
193890,1
193891,1
193892,1
193893,1
193894,1
193895,1
193896,1
193897,1
193898,1
193899,1
193900,1
193901,1
193902,1
193903,1
193904,1
193905,1
193906,1
193907,1
193908,1
193909,1
193910,1
193911,1
193912,1
193913,1
193914,1
193915,1
193916,1
193917,1
193918,1
193919,1
193920,1
193921,1
193922,1
193923,1
193924,1
193925,1
193926,1
193927,1
193928,1
193929,1
193930,1
193931,1
193932,1
193933,1
193934,1
193935,1
193936,1
193937,1
193938,1
193939,1
193940,1
193941,1
193942,1
193943,1
193944,1
193945,1
193946,1
193947,1
193948,1
193949,1
193950,1
193951,1
193952,1
193953,1
193954,1
193955,1
193956,1
193957,1
193958,1
193959,1
193960,1
193961,1
193962,1
193963,1
193964,1
193965,1
193966,1
193967,1
193968,1
193969,1
193970,1
193971,1
193972,1
193973,1
193974,1
193975,1
193976,1
193977,1
193978,1
193979,1
193980,1
193981,1
193982,1
193983,1
193984,1
193985,1
193986,1
193987,1
193988,1
193989,1
193990,1
193991,1
193992,1
193993,1
193994,1
193995,1
193996,1
193997,1
193998,1
193999,1
194000,1
194001,1
194002,1
194003,1
194004,1
194005,1
194006,1
194007,1
194008,1
194009,1
194010,1
194011,1
194012,1
194013,1
194014,1
194015,1
194016,1
194017,1
194018,1
194019,1
194020,1
194021,1
194022,1
194023,1
194024,1
194025,1
194026,1
194027,1
194028,1
194029,1
194030,1
194031,1
194032,1
194033,1
194034,1
194035,1
194036,1
194037,1
194038,1
194039,1
194040,1
194041,1
194042,1
194043,1
194044,1
194045,1
194046,1
194047,1
194048,1
194049,1
194050,1
194051,1
194052,1
194053,1
194054,1
194055,1
194056,1
194057,1
194058,1
194059,1
194060,1
194061,1
194062,1
194063,1
194064,1
194065,1
194066,1
194067,1
194068,1
194069,1
194070,1
194071,1
194072,1
194073,1
194074,1
194075,1
194076,1
194077,1
194078,1
194079,1
194080,1
194081,1
194082,1
194083,1
194084,1
194085,1
194086,1
194087,1
194088,1
194089,1
194090,1
194091,1
194092,1
194093,1
194094,1
194095,1
194096,1
194097,1
194098,1
194099,1
194100,1
194101,1
194102,1
194103,1
194104,1
194105,1
194106,1
194107,1
194108,1
194109,1
194110,1
194111,1
194112,1
194113,1
194114,1
194115,1
194116,1
194117,1
194118,1
194119,1
194120,1
194121,1
194122,1
194123,1
194124,1
194125,1
194126,1
194127,1
194128,1
194129,1
194130,1
194131,1
194132,1
194133,1
194134,1
194135,1
194136,1
194137,1
194138,1
194139,1
194140,1
194141,1
194142,1
194143,1
194144,1
194145,1
194146,1
194147,1
194148,1
194149,1
194150,1
194151,1
194152,1
194153,1
194154,1
194155,1
194156,1
194157,1
194158,1
194159,1
194160,1
194161,1
194162,1
194163,1
194164,1
194165,1
194166,1
194167,1
194168,1
194169,1
194170,1
194171,1
194172,1
194173,1
194174,1
194175,1
194176,1
194177,1
194178,1
194179,1
194180,1
194181,1
194182,1
194183,1
194184,1
194185,1
194186,1
194187,1
194188,1
194189,1
194190,1
194191,1
194192,1
194193,1
194194,1
194195,1
194196,1
194197,1
194198,1
194199,1
194200,1
194201,1
194202,1
194203,1
194204,1
194205,1
194206,1
194207,1
194208,1
194209,1
194210,1
194211,1
194212,1
194213,1
194214,1
194215,1
194216,1
194217,1
194218,1
194219,1
194220,1
194221,1
194222,1
194223,1
194224,1
194225,1
194226,1
194227,1
194228,1
194229,1
194230,1
194231,1
194232,1
194233,1
194234,1
194235,1
194236,1
194237,1
194238,1
194239,1
194240,1
194241,1
194242,1
194243,1
194244,1
194245,1
194246,1
194247,1
194248,1
194249,1
194250,1
194251,1
194252,1
194253,1
194254,1
194255,1
194256,1
194257,1
194258,1
194259,1
194260,1
194261,1
194262,1
194263,1
194264,1
194265,1
194266,1
194267,1
194268,1
194269,1
194270,1
194271,1
194272,1
194273,1
194274,1
194275,1
194276,1
194277,1
194278,1
194279,1
194280,1
194281,1
194282,1
194283,1
194284,1
194285,1
194286,1
194287,1
194288,1
194289,1
194290,1
194291,1
194292,1
194293,1
194294,1
194295,1
194296,1
194297,1
194298,1
194299,1
194300,1
194301,1
194302,1
194303,1
194304,1
194305,1
194306,1
194307,1
194308,1
194309,1
194310,1
194311,1
194312,1
194313,1
194314,1
194315,1
194316,1
194317,1
194318,1
194319,1
194320,1
194321,1
194322,1
194323,1
194324,1
194325,1
194326,1
194327,1
194328,1
194329,1
194330,1
194331,1
194332,1
194333,1
194334,1
194335,1
194336,1
194337,1
194338,1
194339,1
194340,1
194341,1
194342,1
194343,1
194344,1
194345,1
194346,1
194347,1
194348,1
194349,1
194350,1
194351,1
194352,1
194353,1
194354,1
194355,1
194356,1
194357,1
194358,1
194359,1
194360,1
194361,1
194362,1
194363,1
194364,1
194365,1
194366,1
194367,1
194368,1
194369,1
194370,1
194371,1
194372,1
194373,1
194374,1
194375,1
194376,1
194377,1
194378,1
194379,1
194380,1
194381,1
194382,1
194383,1
194384,1
194385,1
194386,1
194387,1
194388,1
194389,1
194390,1
194391,1
194392,1
194393,1
194394,1
194395,1
194396,1
194397,1
194398,1
194399,1
194400,1
194401,1
194402,1
194403,1
194404,1
194405,1
194406,1
194407,1
194408,1
194409,1
194410,1
194411,1
194412,1
194413,1
194414,1
194415,1
194416,1
194417,1
194418,1
194419,1
194420,1
194421,1
194422,1
194423,1
194424,1
194425,1
194426,1
194427,1
194428,1
194429,1
194430,1
194431,1
194432,1
194433,1
194434,1
194435,1
194436,1
194437,1
194438,1
194439,1
194440,1
194441,1
194442,1
194443,1
194444,1
194445,1
194446,1
194447,1
194448,1
194449,1
194450,1
194451,1
194452,1
194453,1
194454,1
194455,1
194456,1
194457,1
194458,1
194459,1
194460,1
194461,1
194462,1
194463,1
194464,1
194465,1
194466,1
194467,1
194468,1
194469,1
194470,1
194471,1
194472,1
194473,1
194474,1
194475,1
194476,1
194477,1
194478,1
194479,1
194480,1
194481,1
194482,1
194483,1
194484,1
194485,1
194486,1
194487,1
194488,1
194489,1
194490,1
194491,1
194492,1
194493,1
194494,1
194495,1
194496,1
194497,1
194498,1
194499,1
194500,1
194501,1
194502,1
194503,1
194504,1
194505,1
194506,1
194507,1
194508,1
194509,1
194510,1
194511,1
194512,1
194513,1
194514,1
194515,1
194516,1
194517,1
194518,1
194519,1
194520,1
194521,1
194522,1
194523,1
194524,1
194525,1
194526,1
194527,1
194528,1
194529,1
194530,1
194531,1
194532,1
194533,1
194534,1
194535,1
194536,1
194537,1
194538,1
194539,1
194540,1
194541,1
194542,1
194543,1
194544,1
194545,1
194546,1
194547,1
194548,1
194549,1
194550,1
194551,1
194552,1
194553,1
194554,1
194555,1
194556,1
194557,1
194558,1
194559,1
194560,1
194561,1
194562,1
194563,1
194564,1
194565,1
194566,1
194567,1
194568,1
194569,1
194570,1
194571,1
194572,1
194573,1
194574,1
194575,1
194576,1
194577,1
194578,1
194579,1
194580,1
194581,1
194582,1
194583,1
194584,1
194585,1
194586,1
194587,1
194588,1
194589,1
194590,1
194591,1
194592,1
194593,1
194594,1
194595,1
194596,1
194597,1
194598,1
194599,1
194600,1
194601,1
194602,1
194603,1
194604,1
194605,1
194606,1
194607,1
194608,1
194609,1
194610,1
194611,1
194612,1
194613,1
194614,1
194615,1
194616,1
194617,1
194618,1
194619,1
194620,1
194621,1
194622,1
194623,1
194624,1
194625,1
194626,1
194627,1
194628,1
194629,1
194630,1
194631,1
194632,1
194633,1
194634,1
194635,1
194636,1
194637,1
194638,1
194639,1
194640,1
194641,1
194642,1
194643,1
194644,1
194645,1
194646,1
194647,1
194648,1
194649,1
194650,1
194651,1
194652,1
194653,1
194654,1
194655,1
194656,1
194657,1
194658,1
194659,1
194660,1
194661,1
194662,1
194663,1
194664,1
194665,1
194666,1
194667,1
194668,1
194669,1
194670,1
194671,1
194672,1
194673,1
194674,1
194675,1
194676,1
194677,1
194678,1
194679,1
194680,1
194681,1
194682,1
194683,1
194684,1
194685,1
194686,1
194687,1
194688,1
194689,1
194690,1
194691,1
194692,1
194693,1
194694,1
194695,1
194696,1
194697,1
194698,1
194699,1
194700,1
194701,1
194702,1
194703,1
194704,1
194705,1
194706,1
194707,1
194708,1
194709,1
194710,1
194711,1
194712,1
194713,1
194714,1
194715,1
194716,1
194717,1
194718,1
194719,1
194720,1
194721,1
194722,1
194723,1
194724,1
194725,1
194726,1
194727,1
194728,1
194729,1
194730,1
194731,1
194732,1
194733,1
194734,1
194735,1
194736,1
194737,1
194738,1
194739,1
194740,1
194741,1
194742,1
194743,1
194744,1
194745,1
194746,1
194747,1
194748,1
194749,1
194750,1
194751,1
194752,1
194753,1
194754,1
194755,1
194756,1
194757,1
194758,1
194759,1
194760,1
194761,1
194762,1
194763,1
194764,1
194765,1
194766,1
194767,1
194768,1
194769,1
194770,1
194771,1
194772,1
194773,1
194774,1
194775,1
194776,1
194777,1
194778,1
194779,1
194780,1
194781,1
194782,1
194783,1
194784,1
194785,1
194786,1
194787,1
194788,1
194789,1
194790,1
194791,1
194792,1
194793,1
194794,1
194795,1
194796,1
194797,1
194798,1
194799,1
194800,1
194801,1
194802,1
194803,1
194804,1
194805,1
194806,1
194807,1
194808,1
194809,1
194810,1
194811,1
194812,1
194813,1
194814,1
194815,1
194816,1
194817,1
194818,1
194819,1
194820,1
194821,1
194822,1
194823,1
194824,1
194825,1
194826,1
194827,1
194828,1
194829,1
194830,1
194831,1
194832,1
194833,1
194834,1
194835,1
194836,1
194837,1
194838,1
194839,1
194840,1
194841,1
194842,1
194843,1
194844,1
194845,1
194846,1
194847,1
194848,1
194849,1
194850,1
194851,1
194852,1
194853,1
194854,1
194855,1
194856,1
194857,1
194858,1
194859,1
194860,1
194861,1
194862,1
194863,1
194864,1
194865,1
194866,1
194867,1
194868,1
194869,1
194870,1
194871,1
194872,1
194873,1
194874,1
194875,1
194876,1
194877,1
194878,1
194879,1
194880,1
194881,1
194882,1
194883,1
194884,1
194885,1
194886,1
194887,1
194888,1
194889,1
194890,1
194891,1
194892,1
194893,1
194894,1
194895,1
194896,1
194897,1
194898,1
194899,1
194900,1
194901,1
194902,1
194903,1
194904,1
194905,1
194906,1
194907,1
194908,1
194909,1
194910,1
194911,1
194912,1
194913,1
194914,1
194915,1
194916,1
194917,1
194918,1
194919,1
194920,1
194921,1
194922,1
194923,1
194924,1
194925,1
194926,1
194927,1
194928,1
194929,1
194930,1
194931,1
194932,1
194933,1
194934,1
194935,1
194936,1
194937,1
194938,1
194939,1
194940,1
194941,1
194942,1
194943,1
194944,1
194945,1
194946,1
194947,1
194948,1
194949,1
194950,1
194951,1
194952,1
194953,1
194954,1
194955,1
194956,1
194957,1
194958,1
194959,1
194960,1
194961,1
194962,1
194963,1
194964,1
194965,1
194966,1
194967,1
194968,1
194969,1
194970,1
194971,1
194972,1
194973,1
194974,1
194975,1
194976,1
194977,1
194978,1
194979,1
194980,1
194981,1
194982,1
194983,1
194984,1
194985,1
194986,1
194987,1
194988,1
194989,1
194990,1
194991,1
194992,1
194993,1
194994,1
194995,1
194996,1
194997,1
194998,1
194999,1
195000,1
195001,1
195002,1
195003,1
195004,1
195005,1
195006,1
195007,1
195008,1
195009,1
195010,1
195011,1
195012,1
195013,1
195014,1
195015,1
195016,1
195017,1
195018,1
195019,1
195020,1
195021,1
195022,1
195023,1
195024,1
195025,1
195026,1
195027,1
195028,1
195029,1
195030,1
195031,1
195032,1
195033,1
195034,1
195035,1
195036,1
195037,1
195038,1
195039,1
195040,1
195041,1
195042,1
195043,1
195044,1
195045,1
195046,1
195047,1
195048,1
195049,1
195050,1
195051,1
195052,1
195053,1
195054,1
195055,1
195056,1
195057,1
195058,1
195059,1
195060,1
195061,1
195062,1
195063,1
195064,1
195065,1
195066,1
195067,1
195068,1
195069,1
195070,1
195071,1
195072,1
195073,1
195074,1
195075,1
195076,1
195077,1
195078,1
195079,1
195080,1
195081,1
195082,1
195083,1
195084,1
195085,1
195086,1
195087,1
195088,1
195089,1
195090,1
195091,1
195092,1
195093,1
195094,1
195095,1
195096,1
195097,1
195098,1
195099,1
195100,1
195101,1
195102,1
195103,1
195104,1
195105,1
195106,1
195107,1
195108,1
195109,1
195110,1
195111,1
195112,1
195113,1
195114,1
195115,1
195116,1
195117,1
195118,1
195119,1
195120,1
195121,1
195122,1
195123,1
195124,1
195125,1
195126,1
195127,1
195128,1
195129,1
195130,1
195131,1
195132,1
195133,1
195134,1
195135,1
195136,1
195137,1
195138,1
195139,1
195140,1
195141,1
195142,1
195143,1
195144,1
195145,1
195146,1
195147,1
195148,1
195149,1
195150,1
195151,1
195152,1
195153,1
195154,1
195155,1
195156,1
195157,1
195158,1
195159,1
195160,1
195161,1
195162,1
195163,1
195164,1
195165,1
195166,1
195167,1
195168,1
195169,1
195170,1
195171,1
195172,1
195173,1
195174,1
195175,1
195176,1
195177,1
195178,1
195179,1
195180,1
195181,1
195182,1
195183,1
195184,1
195185,1
195186,1
195187,1
195188,1
195189,1
195190,1
195191,1
195192,1
195193,1
195194,1
195195,1
195196,1
195197,1
195198,1
195199,1
195200,1
195201,1
195202,1
195203,1
195204,1
195205,1
195206,1
195207,1
195208,1
195209,1
195210,1
195211,1
195212,1
195213,1
195214,1
195215,1
195216,1
195217,1
195218,1
195219,1
195220,1
195221,1
195222,1
195223,1
195224,1
195225,1
195226,1
195227,1
195228,1
195229,1
195230,1
195231,1
195232,1
195233,1
195234,1
195235,1
195236,1
195237,1
195238,1
195239,1
195240,1
195241,1
195242,1
195243,1
195244,1
195245,1
195246,1
195247,1
195248,1
195249,1
195250,1
195251,1
195252,1
195253,1
195254,1
195255,1
195256,1
195257,1
195258,1
195259,1
195260,1
195261,1
195262,1
195263,1
195264,1
195265,1
195266,1
195267,1
195268,1
195269,1
195270,1
195271,1
195272,1
195273,1
195274,1
195275,1
195276,1
195277,1
195278,1
195279,1
195280,1
195281,1
195282,1
195283,1
195284,1
195285,1
195286,1
195287,1
195288,1
195289,1
195290,1
195291,1
195292,1
195293,1
195294,1
195295,1
195296,1
195297,1
195298,1
195299,1
195300,1
195301,1
195302,1
195303,1
195304,1
195305,1
195306,1
195307,1
195308,1
195309,1
195310,1
195311,1
195312,1
195313,1
195314,1
195315,1
195316,1
195317,1
195318,1
195319,1
195320,1
195321,1
195322,1
195323,1
195324,1
195325,1
195326,1
195327,1
195328,1
195329,1
195330,1
195331,1
195332,1
195333,1
195334,1
195335,1
195336,1
195337,1
195338,1
195339,1
195340,1
195341,1
195342,1
195343,1
195344,1
195345,1
195346,1
195347,1
195348,1
195349,1
195350,1
195351,1
195352,1
195353,1
195354,1
195355,1
195356,1
195357,1
195358,1
195359,1
195360,1
195361,1
195362,1
195363,1
195364,1
195365,1
195366,1
195367,1
195368,1
195369,1
195370,1
195371,1
195372,1
195373,1
195374,1
195375,1
195376,1
195377,1
195378,1
195379,1
195380,1
195381,1
195382,1
195383,1
195384,1
195385,1
195386,1
195387,1
195388,1
195389,1
195390,1
195391,1
195392,1
195393,1
195394,1
195395,1
195396,1
195397,1
195398,1
195399,1
195400,1
195401,1
195402,1
195403,1
195404,1
195405,1
195406,1
195407,1
195408,1
195409,1
195410,1
195411,1
195412,1
195413,1
195414,1
195415,1
195416,1
195417,1
195418,1
195419,1
195420,1
195421,1
195422,1
195423,1
195424,1
195425,1
195426,1
195427,1
195428,1
195429,1
195430,1
195431,1
195432,1
195433,1
195434,1
195435,1
195436,1
195437,1
195438,1
195439,1
195440,1
195441,1
195442,1
195443,1
195444,1
195445,1
195446,1
195447,1
195448,1
195449,1
195450,1
195451,1
195452,1
195453,1
195454,1
195455,1
195456,1
195457,1
195458,1
195459,1
195460,1
195461,1
195462,1
195463,1
195464,1
195465,1
195466,1
195467,1
195468,1
195469,1
195470,1
195471,1
195472,1
195473,1
195474,1
195475,1
195476,1
195477,1
195478,1
195479,1
195480,1
195481,1
195482,1
195483,1
195484,1
195485,1
195486,1
195487,1
195488,1
195489,1
195490,1
195491,1
195492,1
195493,1
195494,1
195495,1
195496,1
195497,1
195498,1
195499,1
195500,1
195501,1
195502,1
195503,1
195504,1
195505,1
195506,1
195507,1
195508,1
195509,1
195510,1
195511,1
195512,1
195513,1
195514,1
195515,1
195516,1
195517,1
195518,1
195519,1
195520,1
195521,1
195522,1
195523,1
195524,1
195525,1
195526,1
195527,1
195528,1
195529,1
195530,1
195531,1
195532,1
195533,1
195534,1
195535,1
195536,1
195537,1
195538,1
195539,1
195540,1
195541,1
195542,1
195543,1
195544,1
195545,1
195546,1
195547,1
195548,1
195549,1
195550,1
195551,1
195552,1
195553,1
195554,1
195555,1
195556,1
195557,1
195558,1
195559,1
195560,1
195561,1
195562,1
195563,1
195564,1
195565,1
195566,1
195567,1
195568,1
195569,1
195570,1
195571,1
195572,1
195573,1
195574,1
195575,1
195576,1
195577,1
195578,1
195579,1
195580,1
195581,1
195582,1
195583,1
195584,1
195585,1
195586,1
195587,1
195588,1
195589,1
195590,1
195591,1
195592,1
195593,1
195594,1
195595,1
195596,1
195597,1
195598,1
195599,1
195600,1
195601,1
195602,1
195603,1
195604,1
195605,1
195606,1
195607,1
195608,1
195609,1
195610,1
195611,1
195612,1
195613,1
195614,1
195615,1
195616,1
195617,1
195618,1
195619,1
195620,1
195621,1
195622,1
195623,1
195624,1
195625,1
195626,1
195627,1
195628,1
195629,1
195630,1
195631,1
195632,1
195633,1
195634,1
195635,1
195636,1
195637,1
195638,1
195639,1
195640,1
195641,1
195642,1
195643,1
195644,1
195645,1
195646,1
195647,1
195648,1
195649,1
195650,1
195651,1
195652,1
195653,1
195654,1
195655,1
195656,1
195657,1
195658,1
195659,1
195660,1
195661,1
195662,1
195663,1
195664,1
195665,1
195666,1
195667,1
195668,1
195669,1
195670,1
195671,1
195672,1
195673,1
195674,1
195675,1
195676,1
195677,1
195678,1
195679,1
195680,1
195681,1
195682,1
195683,1
195684,1
195685,1
195686,1
195687,1
195688,1
195689,1
195690,1
195691,1
195692,1
195693,1
195694,1
195695,1
195696,1
195697,1
195698,1
195699,1
195700,1
195701,1
195702,1
195703,1
195704,1
195705,1
195706,1
195707,1
195708,1
195709,1
195710,1
195711,1
195712,1
195713,1
195714,1
195715,1
195716,1
195717,1
195718,1
195719,1
195720,1
195721,1
195722,1
195723,1
195724,1
195725,1
195726,1
195727,1
195728,1
195729,1
195730,1
195731,1
195732,1
195733,1
195734,1
195735,1
195736,1
195737,1
195738,1
195739,1
195740,1
195741,1
195742,1
195743,1
195744,1
195745,1
195746,1
195747,1
195748,1
195749,1
195750,1
195751,1
195752,1
195753,1
195754,1
195755,1
195756,1
195757,1
195758,1
195759,1
195760,1
195761,1
195762,1
195763,1
195764,1
195765,1
195766,1
195767,1
195768,1
195769,1
195770,1
195771,1
195772,1
195773,1
195774,1
195775,1
195776,1
195777,1
195778,1
195779,1
195780,1
195781,1
195782,1
195783,1
195784,1
195785,1
195786,1
195787,1
195788,1
195789,1
195790,1
195791,1
195792,1
195793,1
195794,1
195795,1
195796,1
195797,1
195798,1
195799,1
195800,1
195801,1
195802,1
195803,1
195804,1
195805,1
195806,1
195807,1
195808,1
195809,1
195810,1
195811,1
195812,1
195813,1
195814,1
195815,1
195816,1
195817,1
195818,1
195819,1
195820,1
195821,1
195822,1
195823,1
195824,1
195825,1
195826,1
195827,1
195828,1
195829,1
195830,1
195831,1
195832,1
195833,1
195834,1
195835,1
195836,1
195837,1
195838,1
195839,1
195840,1
195841,1
195842,1
195843,1
195844,1
195845,1
195846,1
195847,1
195848,1
195849,1
195850,1
195851,1
195852,1
195853,1
195854,1
195855,1
195856,1
195857,1
195858,1
195859,1
195860,1
195861,1
195862,1
195863,1
195864,1
195865,1
195866,1
195867,1
195868,1
195869,1
195870,1
195871,1
195872,1
195873,1
195874,1
195875,1
195876,1
195877,1
195878,1
195879,1
195880,1
195881,1
195882,1
195883,1
195884,1
195885,1
195886,1
195887,1
195888,1
195889,1
195890,1
195891,1
195892,1
195893,1
195894,1
195895,1
195896,1
195897,1
195898,1
195899,1
195900,1
195901,1
195902,1
195903,1
195904,1
195905,1
195906,1
195907,1
195908,1
195909,1
195910,1
195911,1
195912,1
195913,1
195914,1
195915,1
195916,1
195917,1
195918,1
195919,1
195920,1
195921,1
195922,1
195923,1
195924,1
195925,1
195926,1
195927,1
195928,1
195929,1
195930,1
195931,1
195932,1
195933,1
195934,1
195935,1
195936,1
195937,1
195938,1
195939,1
195940,1
195941,1
195942,1
195943,1
195944,1
195945,1
195946,1
195947,1
195948,1
195949,1
195950,1
195951,1
195952,1
195953,1
195954,1
195955,1
195956,1
195957,1
195958,1
195959,1
195960,1
195961,1
195962,1
195963,1
195964,1
195965,1
195966,1
195967,1
195968,1
195969,1
195970,1
195971,1
195972,1
195973,1
195974,1
195975,1
195976,1
195977,1
195978,1
195979,1
195980,1
195981,1
195982,1
195983,1
195984,1
195985,1
195986,1
195987,1
195988,1
195989,1
195990,1
195991,1
195992,1
195993,1
195994,1
195995,1
195996,1
195997,1
195998,1
195999,1
196000,1
196001,1
196002,1
196003,1
196004,1
196005,1
196006,1
196007,1
196008,1
196009,1
196010,1
196011,1
196012,1
196013,1
196014,1
196015,1
196016,1
196017,1
196018,1
196019,1
196020,1
196021,1
196022,1
196023,1
196024,1
196025,1
196026,1
196027,1
196028,1
196029,1
196030,1
196031,1
196032,1
196033,1
196034,1
196035,1
196036,1
196037,1
196038,1
196039,1
196040,1
196041,1
196042,1
196043,1
196044,1
196045,1
196046,1
196047,1
196048,1
196049,1
196050,1
196051,1
196052,1
196053,1
196054,1
196055,1
196056,1
196057,1
196058,1
196059,1
196060,1
196061,1
196062,1
196063,1
196064,1
196065,1
196066,1
196067,1
196068,1
196069,1
196070,1
196071,1
196072,1
196073,1
196074,1
196075,1
196076,1
196077,1
196078,1
196079,1
196080,1
196081,1
196082,1
196083,1
196084,1
196085,1
196086,1
196087,1
196088,1
196089,1
196090,1
196091,1
196092,1
196093,1
196094,1
196095,1
196096,1
196097,1
196098,1
196099,1
196100,1
196101,1
196102,1
196103,1
196104,1
196105,1
196106,1
196107,1
196108,1
196109,1
196110,1
196111,1
196112,1
196113,1
196114,1
196115,1
196116,1
196117,1
196118,1
